host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,summary_sent,description_sent,property_type_Bed & Breakfast,property_type_Boat,property_type_Bungalow,property_type_Cabin,property_type_Camper/RV,property_type_Chalet,property_type_Condominium,property_type_Dorm,property_type_House,property_type_Loft,property_type_Other,property_type_Tent,property_type_Townhouse,property_type_Treehouse,property_type_Yurt,room_type_Private room,room_type_Shared room,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,79.0,100.0,60.0,2,30.0,2,1125,3,143,36,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.4666666666666666,0.284313725490196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,4.0,1.0,1.0,1,2.0,3.0,3.0,229.0,300.0,150.0,6,25.0,2,1125,30,89,4,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.59375,0.33466810966810967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,0.0,0,1.0,2.0,2.0,70.0,100.0,30.0,0,0.0,2,5,0,27,8,9.0,9.0,10.0,10.0,10.0,10.0,0,0,0.19965986394557822,0.2168767507002801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.96714848883049,0.0,1.0,1.0,0.0,1,1.0,1.0,2.0,120.0,100.0,20.0,1,0.0,1,4,0,257,7,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.0857142857142857,0.14736842105263157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70.0,100.0,0.0,2.0,1.0,1.0,1,1.0,1.0,1.0,59.0,100.0,5.0,1,10.0,1,95,30,89,16,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.2800000000000001,0.27866666666666673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,145.0,100.0,50.0,2,50.0,3,7,0,65,0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.35,0.24464285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.96714848883049,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,130.0,100.0,50.0,1,0.0,3,120,3,318,1,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.255,0.11958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,1.5,2.0,2.0,125.0,125.0,85.0,0,0.0,2,1125,30,365,5,9.0,10.0,9.0,10.0,9.0,9.0,0,0,-0.1,0.14375757575757575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,3.0,1.0,1.0,1,1.0,0.0,1.0,100.0,100.0,50.0,1,0.0,2,1125,17,219,52,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.34,0.26648351648351654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,75.0,100.0,10.0,1,0.0,1,1125,0,275,6,9.0,8.0,9.0,10.0,10.0,9.0,0,0,0.21696428571428572,0.3664285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,2.0,2.0,220.0,300.0,50.0,1,0.0,2,1125,30,365,0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0.11666666666666665,0.3909722222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,1.0,1.0,70.0,100.0,50.0,1,0.0,1,1125,18,266,2,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.3645833333333333,0.3266666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,115.0,100.0,20.0,1,0.0,2,1125,30,365,13,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.375,0.30351339481774264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
94.89738919247117,99.96714848883049,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,61.0,100.0,50.0,1,0.0,1,1125,0,0,33,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.19999999999999998,0.3168449197860963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,0.0,2.0,100.0,100.0,50.0,2,10.0,2,28,24,157,28,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.22833333333333336,0.10064102564102566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,75.0,100.0,15.0,1,0.0,2,10,26,69,16,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.3458333333333333,0.28968975468975466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,39.0,100.0,18.0,1,0.0,2,21,10,341,66,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.16071428571428573,0.24968885281385284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,110.0,100.0,50.0,1,0.0,2,1125,0,270,2,9.0,3.0,9.0,9.0,10.0,5.0,0,0,0.3,0.29090909090909095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90.0,100.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,75.0,100.0,35.0,1,15.0,7,30,9,59,22,10.0,9.0,9.0,10.0,10.0,9.0,1,0,0.36333333333333334,0.4115231259968102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,60.0,100.0,30.0,2,30.0,3,1125,30,358,29,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.10000000000000002,0.20333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,70.0,250.0,50.0,1,0.0,5,1125,8,93,8,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.26666666666666666,0.27166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,6.0,1.0,0.0,1,1.0,1.0,1.0,125.0,200.0,50.0,1,0.0,3,1125,29,363,5,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.175,0.1604079485329485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,120.0,100.0,10.0,1,10.0,1,1125,21,346,41,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.5224074074074074,0.2511244019138756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,2.0,3.0,3.0,160.0,200.0,100.0,1,0.0,2,1125,11,222,15,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.3666666666666667,0.23848484848484852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,1.0,1.0,65.0,100.0,20.0,1,0.0,14,90,23,358,31,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.039000000000000014,0.14500000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,3.5,6.0,15.0,461.0,1500.0,300.0,8,50.0,3,29,19,327,18,9.0,10.0,10.0,10.0,10.0,10.0,1,0,0.4216666666666667,0.29866341991341994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,85.0,150.0,50.0,2,10.0,1,1125,28,87,36,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.4222222222222222,0.3193665983139667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88.0,100.0,0.0,36.0,1.0,1.0,0,1.0,0.0,2.0,120.0,100.0,149.0,1,0.0,2,1125,26,361,1,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0.5051136363636364,0.474043062200957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,2.0,3.0,140.0,100.0,50.0,2,25.0,1,1125,19,347,60,9.0,9.0,10.0,9.0,10.0,10.0,0,0,0.5249999999999999,0.1455952380952381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.5,1.0,1.0,97.0,100.0,50.0,2,50.0,2,1125,30,89,12,9.0,9.0,9.0,10.0,10.0,9.0,1,0,0.35,0.4513888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,2.5,3.0,2.0,445.0,100.0,125.0,1,0.0,3,1125,29,178,6,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.5264880952380953,0.2543154761904762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88.0,100.0,0.0,36.0,1.0,1.0,0,2.0,3.0,5.0,425.0,100.0,229.0,1,0.0,3,1125,23,314,2,10.0,10.0,9.0,10.0,9.0,9.0,0,1,0.4166666666666667,0.3016504329004329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,2.0,1.0,1.0,1,1.0,1.0,1.0,60.0,100.0,50.0,1,15.0,1,1125,14,320,4,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.5333333333333333,0.37924479166666664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,0.0,1,1.0,0.0,1.0,103.0,400.0,50.0,0,0.0,3,30,30,89,24,10.0,10.0,10.0,10.0,10.0,9.0,0,0,9.25185853854297e-18,0.2907407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,75.0,100.0,15.0,2,20.0,1,10,8,41,93,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.35000000000000003,0.3285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,89.0,200.0,35.0,2,0.0,2,1125,30,365,0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.12656250000000002,0.225239898989899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80.0,100.0,0.0,34.0,1.0,1.0,1,1.0,1.0,1.0,95.0,150.0,60.0,1,15.0,1,1125,30,365,3,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.45500000000000007,0.2331601731601732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,84.0,100.0,50.0,1,10.0,2,14,30,89,26,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.3572356215213358,0.28380610617452723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
88.0,100.0,0.0,36.0,1.0,1.0,0,2.5,3.0,3.0,210.0,100.0,264.0,1,0.0,3,1125,25,360,4,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0.41534090909090904,0.30207103502558047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33.0,100.0,0.0,2.0,1.0,0.0,1,1.0,1.0,1.0,45.0,100.0,10.0,1,0.0,1,1125,0,308,6,9.0,9.0,10.0,9.0,10.0,8.0,0,0,0.13333333333333333,0.2446825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
100.0,100.0,0.0,3.0,1.0,1.0,1,1.0,1.0,4.0,110.0,300.0,60.0,1,10.0,2,1125,30,365,7,10.0,10.0,10.0,10.0,8.0,10.0,1,0,-0.015909090909090907,0.07024793388429752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,2.0,3.0,180.0,250.0,80.0,4,30.0,3,1125,9,60,28,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.10227272727272727,0.2862682273866484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88.0,100.0,1.0,4.0,1.0,1.0,1,2.5,1.0,2.0,129.0,100.0,10.0,2,75.0,1,1125,30,365,8,10.0,10.0,10.0,9.0,9.0,9.0,0,0,-0.0625,0.14701069132887315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,6.0,1.0,0.0,0,2.0,2.0,3.0,125.0,100.0,85.0,1,0.0,2,1125,29,357,17,9.0,10.0,9.0,10.0,9.0,9.0,1,0,0.0,0.07745098039215687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,3.0,1.0,1.0,1,1.0,0.0,2.0,100.0,100.0,50.0,2,25.0,2,1125,18,225,54,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.25,0.21428571428571433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,5.0,1.0,1.0,1,1.0,2.0,2.0,126.0,350.0,65.0,2,20.0,2,30,30,364,12,10.0,10.0,9.0,10.0,9.0,10.0,0,0,0.2310606060606061,0.4305704099821747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,2.5,3.0,4.0,350.0,350.0,175.0,1,0.0,2,1125,30,351,20,9.0,10.0,10.0,10.0,9.0,9.0,0,0,0.5333333333333333,0.3102916666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
99.0,100.0,0.0,169.0,1.0,1.0,1,2.0,2.0,3.0,181.0,100.0,99.0,1,0.0,2,1125,30,364,9,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.0,0.3638888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,2.0,120.0,100.0,50.0,2,0.0,2,30,17,352,57,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.275,0.24839779785431962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,0.0,2.0,85.0,400.0,80.0,2,50.0,1,1125,30,365,4,10.0,10.0,10.0,9.0,7.0,9.0,0,0,0.01938775510204081,0.1324845089550972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80.0,100.0,0.0,1.0,1.0,0.0,1,1.0,2.0,2.0,99.0,100.0,50.0,1,0.0,1,1125,30,365,2,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.35,0.43214285714285716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,0.0,1,1.0,2.0,1.0,95.0,100.0,50.0,2,10.0,2,1125,0,133,29,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.4003401360544218,0.3173941798941799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,1.0,2.0,1.0,1.0,1,2.0,1.0,2.0,50.0,100.0,10.0,2,10.0,2,1125,0,58,23,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.34,0.2618805114638449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
97.0,100.0,0.0,9.0,1.0,1.0,1,3.5,4.0,6.0,300.0,300.0,100.0,10,40.0,1,1125,0,94,21,10.0,9.0,9.0,9.0,10.0,10.0,0,0,0.5468253968253969,0.4170476190476191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,80.0,100.0,60.0,1,0.0,2,18,0,256,0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.19,0.15139880952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,2.0,1.0,1.0,1,2.0,4.0,4.0,200.0,500.0,125.0,6,20.0,2,29,16,342,30,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.28101851851851856,0.31406725990059325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,65.0,100.0,15.0,1,0.0,1,1125,30,365,26,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.53,0.24928193499622067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,65.0,100.0,25.0,1,15.0,1,7,0,5,17,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.1416666666666667,0.1727272727272727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
88.0,100.0,0.0,36.0,1.0,1.0,0,2.0,2.0,3.0,230.0,100.0,209.0,1,0.0,2,1125,26,348,10,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0.4166666666666667,0.339441287878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88.0,100.0,0.0,36.0,1.0,1.0,0,1.5,3.0,5.0,250.0,100.0,264.0,1,0.0,3,1125,19,301,4,9.0,10.0,10.0,10.0,10.0,9.0,0,1,0.475,0.32738095238095233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,2.0,99.0,95.0,25.0,2,10.0,2,1125,7,217,54,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.06000000000000001,0.18382352941176472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,6.0,1.0,0.0,1,1.5,3.0,5.0,325.0,100.0,125.0,1,0.0,1,1125,28,361,19,9.0,10.0,10.0,10.0,10.0,9.0,1,0,0.24285714285714283,0.1768037518037518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,48.0,1.0,1.0,1,1.0,1.0,1.0,139.0,300.0,60.0,2,20.0,2,1125,19,121,39,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0.22857142857142856,0.2731709956709957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,3.0,1.0,1.0,1,1.0,1.0,1.0,95.0,100.0,35.0,0,0.0,2,1125,23,338,54,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.36818181818181817,0.24278048340548342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,75.0,100.0,25.0,1,10.0,1,1125,0,325,21,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.36,0.23958333333333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,80.0,100.0,50.0,1,0.0,2,1125,1,3,5,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.31666666666666665,0.2325793650793651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,150.0,300.0,40.0,1,0.0,2,1125,2,66,12,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.5,0.3777972027972028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,2.0,1.0,1.0,150.0,250.0,40.0,3,10.0,1,1125,28,363,1,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.35799319727891155,0.2962202380952382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,1.5,0.0,1.0,95.0,150.0,15.0,1,10.0,1,7,0,93,11,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.475,0.26339285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,100.0,100.0,50.0,2,75.0,3,1125,20,100,31,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.3416666666666666,0.3027167277167277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.96714848883049,1.0,2.0,1.0,1.0,1,1.0,1.0,3.0,129.0,250.0,75.0,1,0.0,5,999,16,215,2,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.11499999999999999,0.17818287037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.96714848883049,0.0,2.0,1.0,1.0,1,1.0,0.0,1.0,100.0,650.0,150.0,2,25.0,7,180,0,262,3,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.23870129870129872,0.19732443482443482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,0.0,1,1.5,2.0,3.0,129.0,100.0,35.0,2,8.0,1,1125,0,194,12,9.0,8.0,9.0,9.0,8.0,9.0,0,0,0.18567493112947658,0.18502066115702484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,2.0,1.0,1.0,1,1.5,1.0,1.0,100.0,150.0,50.0,2,20.0,2,14,29,88,4,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.039285714285714306,0.10105714285714287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,2.0,3.0,129.0,250.0,80.0,2,10.0,2,1125,30,89,22,9.0,10.0,10.0,10.0,9.0,9.0,0,0,0.23727272727272725,0.2689066142191142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,145.0,250.0,75.0,1,0.0,2,10,24,359,5,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.15357142857142855,0.1597488038277512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,55.0,100.0,20.0,1,0.0,3,1125,25,84,31,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0.31431818181818183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,120.0,100.0,40.0,1,30.0,1,6,0,302,17,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.30727272727272725,0.36694214876033054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,110.0,100.0,35.0,1,10.0,2,1125,0,275,14,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0.35,0.22678571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,4.0,1.0,1.0,1,1.0,1.0,1.0,45.0,100.0,50.0,1,0.0,2,7,16,50,25,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.09204545454545453,0.12253340862036517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,4.0,1.0,1.0,1,1.0,1.0,1.0,56.0,100.0,50.0,2,10.0,2,7,16,49,18,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.09204545454545453,0.12933261183261185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
90.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,95.0,100.0,50.0,2,25.0,2,1125,0,271,29,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.4119047619047619,0.33950786056049215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,0.0,1,2.0,2.0,2.0,200.0,100.0,50.0,4,10.0,2,7,0,243,1,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.26041666666666674,0.2595238095238096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,3.0,1.0,1.0,1,1.0,2.0,2.0,125.0,350.0,65.0,2,25.0,3,1125,0,269,7,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.22000000000000003,0.1668181818181818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,43.0,100.0,20.0,1,5.0,1,1125,1,336,11,8.0,10.0,9.0,9.0,10.0,9.0,0,0,0.06614583333333335,0.19666005291005292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,1.0,1.0,120.0,100.0,25.0,1,0.0,1,1125,27,362,36,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.2777777777777778,0.14256535947712415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,2.0,1.0,2.0,65.0,100.0,5.0,2,15.0,1,1125,13,348,33,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.0,0.18444444444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
